ADDR | HEX  |       BINARY       | UNSIGNED |   S5 |   S6 |   S7 |  S10 |  S12 |  S16
544  | 138  | 0000_0001_0011_1000 |      312 |   -8 |   -8 |   56 |  312 |  312 |  312
545  | 196  | 0000_0001_1001_0110 |      406 |  -10 |   22 |   22 |  406 |  406 |  406
546  | 092  | 0000_0000_1001_0010 |      146 |  -14 |   18 |   18 |  146 |  146 |  146
547  | 139  | 0000_0001_0011_1001 |      313 |   -7 |   -7 |   57 |  313 |  313 |  313
548  | 33b  | 0000_0011_0011_1011 |      827 |   -5 |   -5 |   59 | -197 |  827 |  827
549  | 1d1  | 0000_0001_1101_0001 |      465 |  -15 |   17 |  -47 |  465 |  465 |  465
54A  | 294  | 0000_0010_1001_0100 |      660 |  -12 |   20 |   20 | -364 |  660 |  660
54B  | 2e9  | 0000_0010_1110_1001 |      745 |    9 |  -23 |  -23 | -279 |  745 |  745
54C  | 2aa  | 0000_0010_1010_1010 |      682 |   10 |  -22 |   42 | -342 |  682 |  682
54D  | 0f5  | 0000_0000_1111_0101 |      245 |  -11 |  -11 |  -11 |  245 |  245 |  245
54E  | 114  | 0000_0001_0001_0100 |      276 |  -12 |   20 |   20 |  276 |  276 |  276
54F  | 008  | 0000_0000_0000_1000 |        8 |    8 |    8 |    8 |    8 |    8 |    8
550  | 030  | 0000_0000_0011_0000 |       48 |  -16 |  -16 |   48 |   48 |   48 |   48
551  | 2dd  | 0000_0010_1101_1101 |      733 |   -3 |   29 |  -35 | -291 |  733 |  733
552  | 0c8  | 0000_0000_1100_1000 |      200 |    8 |    8 |  -56 |  200 |  200 |  200
553  | 0ee  | 0000_0000_1110_1110 |      238 |   14 |  -18 |  -18 |  238 |  238 |  238
554  | 3c8  | 0000_0011_1100_1000 |      968 |    8 |    8 |  -56 |  -56 |  968 |  968
555  | 1c1  | 0000_0001_1100_0001 |      449 |    1 |    1 |  -63 |  449 |  449 |  449
556  | 346  | 0000_0011_0100_0110 |      838 |    6 |    6 |  -58 | -186 |  838 |  838
557  | 2e5  | 0000_0010_1110_0101 |      741 |    5 |  -27 |  -27 | -283 |  741 |  741
558  | 104  | 0000_0001_0000_0100 |      260 |    4 |    4 |    4 |  260 |  260 |  260
559  | 138  | 0000_0001_0011_1000 |      312 |   -8 |   -8 |   56 |  312 |  312 |  312
55A  | 113  | 0000_0001_0001_0011 |      275 |  -13 |   19 |   19 |  275 |  275 |  275
55B  | 0f4  | 0000_0000_1111_0100 |      244 |  -12 |  -12 |  -12 |  244 |  244 |  244
55C  | 303  | 0000_0011_0000_0011 |      771 |    3 |    3 |    3 | -253 |  771 |  771
55D  | 083  | 0000_0000_1000_0011 |      131 |    3 |    3 |    3 |  131 |  131 |  131
55E  | 1a7  | 0000_0001_1010_0111 |      423 |    7 |  -25 |   39 |  423 |  423 |  423
55F  | 00e  | 0000_0000_0000_1110 |       14 |   14 |   14 |   14 |   14 |   14 |   14
560  | 132  | 0000_0001_0011_0010 |      306 |  -14 |  -14 |   50 |  306 |  306 |  306
561  | 107  | 0000_0001_0000_0111 |      263 |    7 |    7 |    7 |  263 |  263 |  263
562  | 0c1  | 0000_0000_1100_0001 |      193 |    1 |    1 |  -63 |  193 |  193 |  193
563  | 285  | 0000_0010_1000_0101 |      645 |    5 |    5 |    5 | -379 |  645 |  645
564  | 333  | 0000_0011_0011_0011 |      819 |  -13 |  -13 |   51 | -205 |  819 |  819
565  | 170  | 0000_0001_0111_0000 |      368 |  -16 |  -16 |  -16 |  368 |  368 |  368
566  | 12c  | 0000_0001_0010_1100 |      300 |   12 |  -20 |   44 |  300 |  300 |  300
567  | 10e  | 0000_0001_0000_1110 |      270 |   14 |   14 |   14 |  270 |  270 |  270
568  | 07f  | 0000_0000_0111_1111 |      127 |   -1 |   -1 |   -1 |  127 |  127 |  127
569  | 2f1  | 0000_0010_1111_0001 |      753 |  -15 |  -15 |  -15 | -271 |  753 |  753
56A  | 280  | 0000_0010_1000_0000 |      640 |    0 |    0 |    0 | -384 |  640 |  640
56B  | 2d3  | 0000_0010_1101_0011 |      723 |  -13 |   19 |  -45 | -301 |  723 |  723
56C  | 08e  | 0000_0000_1000_1110 |      142 |   14 |   14 |   14 |  142 |  142 |  142
56D  | 17b  | 0000_0001_0111_1011 |      379 |   -5 |   -5 |   -5 |  379 |  379 |  379
56E  | 0f3  | 0000_0000_1111_0011 |      243 |  -13 |  -13 |  -13 |  243 |  243 |  243
56F  | 268  | 0000_0010_0110_1000 |      616 |    8 |  -24 |  -24 | -408 |  616 |  616
570  | 078  | 0000_0000_0111_1000 |      120 |   -8 |   -8 |   -8 |  120 |  120 |  120
571  | 01a  | 0000_0000_0001_1010 |       26 |   -6 |   26 |   26 |   26 |   26 |   26
572  | 293  | 0000_0010_1001_0011 |      659 |  -13 |   19 |   19 | -365 |  659 |  659
573  | 042  | 0000_0000_0100_0010 |       66 |    2 |    2 |  -62 |   66 |   66 |   66
574  | 3a9  | 0000_0011_1010_1001 |      937 |    9 |  -23 |   41 |  -87 |  937 |  937
575  | 150  | 0000_0001_0101_0000 |      336 |  -16 |   16 |  -48 |  336 |  336 |  336
576  | 267  | 0000_0010_0110_0111 |      615 |    7 |  -25 |  -25 | -409 |  615 |  615
577  | 238  | 0000_0010_0011_1000 |      568 |   -8 |   -8 |   56 | -456 |  568 |  568
578  | 31a  | 0000_0011_0001_1010 |      794 |   -6 |   26 |   26 | -230 |  794 |  794
579  | 2af  | 0000_0010_1010_1111 |      687 |   15 |  -17 |   47 | -337 |  687 |  687
57A  | 187  | 0000_0001_1000_0111 |      391 |    7 |    7 |    7 |  391 |  391 |  391
57B  | 20c  | 0000_0010_0000_1100 |      524 |   12 |   12 |   12 | -500 |  524 |  524
57C  | 22d  | 0000_0010_0010_1101 |      557 |   13 |  -19 |   45 | -467 |  557 |  557
57D  | 28e  | 0000_0010_1000_1110 |      654 |   14 |   14 |   14 | -370 |  654 |  654
57E  | 38f  | 0000_0011_1000_1111 |      911 |   15 |   15 |   15 | -113 |  911 |  911
57F  | 1c5  | 0000_0001_1100_0101 |      453 |    5 |    5 |  -59 |  453 |  453 |  453
580  | 1a0  | 0000_0001_1010_0000 |      416 |    0 |  -32 |   32 |  416 |  416 |  416
581  | 2cc  | 0000_0010_1100_1100 |      716 |   12 |   12 |  -52 | -308 |  716 |  716
582  | 015  | 0000_0000_0001_0101 |       21 |  -11 |   21 |   21 |   21 |   21 |   21
583  | 25e  | 0000_0010_0101_1110 |      606 |   -2 |   30 |  -34 | -418 |  606 |  606
584  | 178  | 0000_0001_0111_1000 |      376 |   -8 |   -8 |   -8 |  376 |  376 |  376
585  | 2e8  | 0000_0010_1110_1000 |      744 |    8 |  -24 |  -24 | -280 |  744 |  744
586  | 298  | 0000_0010_1001_1000 |      664 |   -8 |   24 |   24 | -360 |  664 |  664
587  | 1da  | 0000_0001_1101_1010 |      474 |   -6 |   26 |  -38 |  474 |  474 |  474
588  | 348  | 0000_0011_0100_1000 |      840 |    8 |    8 |  -56 | -184 |  840 |  840
589  | 16c  | 0000_0001_0110_1100 |      364 |   12 |  -20 |  -20 |  364 |  364 |  364
58A  | 119  | 0000_0001_0001_1001 |      281 |   -7 |   25 |   25 |  281 |  281 |  281
58B  | 1f2  | 0000_0001_1111_0010 |      498 |  -14 |  -14 |  -14 |  498 |  498 |  498
58C  | 221  | 0000_0010_0010_0001 |      545 |    1 |  -31 |   33 | -479 |  545 |  545
58D  | 080  | 0000_0000_1000_0000 |      128 |    0 |    0 |    0 |  128 |  128 |  128
58E  | 37e  | 0000_0011_0111_1110 |      894 |   -2 |   -2 |   -2 | -130 |  894 |  894
58F  | 1fb  | 0000_0001_1111_1011 |      507 |   -5 |   -5 |   -5 |  507 |  507 |  507
590  | 1b6  | 0000_0001_1011_0110 |      438 |  -10 |  -10 |   54 |  438 |  438 |  438
591  | 286  | 0000_0010_1000_0110 |      646 |    6 |    6 |    6 | -378 |  646 |  646
592  | 26b  | 0000_0010_0110_1011 |      619 |   11 |  -21 |  -21 | -405 |  619 |  619
593  | 215  | 0000_0010_0001_0101 |      533 |  -11 |   21 |   21 | -491 |  533 |  533
594  | 310  | 0000_0011_0001_0000 |      784 |  -16 |   16 |   16 | -240 |  784 |  784
595  | 236  | 0000_0010_0011_0110 |      566 |  -10 |  -10 |   54 | -458 |  566 |  566
596  | 192  | 0000_0001_1001_0010 |      402 |  -14 |   18 |   18 |  402 |  402 |  402
597  | 1c5  | 0000_0001_1100_0101 |      453 |    5 |    5 |  -59 |  453 |  453 |  453
598  | 087  | 0000_0000_1000_0111 |      135 |    7 |    7 |    7 |  135 |  135 |  135
599  | 167  | 0000_0001_0110_0111 |      359 |    7 |  -25 |  -25 |  359 |  359 |  359
59A  | 02e  | 0000_0000_0010_1110 |       46 |   14 |  -18 |   46 |   46 |   46 |   46
59B  | 0d2  | 0000_0000_1101_0010 |      210 |  -14 |   18 |  -46 |  210 |  210 |  210
59C  | 185  | 0000_0001_1000_0101 |      389 |    5 |    5 |    5 |  389 |  389 |  389
59D  | 157  | 0000_0001_0101_0111 |      343 |   -9 |   23 |  -41 |  343 |  343 |  343
59E  | 295  | 0000_0010_1001_0101 |      661 |  -11 |   21 |   21 | -363 |  661 |  661
59F  | 0f1  | 0000_0000_1111_0001 |      241 |  -15 |  -15 |  -15 |  241 |  241 |  241
5A0  | 1e1  | 0000_0001_1110_0001 |      481 |    1 |  -31 |  -31 |  481 |  481 |  481
5A1  | 36d  | 0000_0011_0110_1101 |      877 |   13 |  -19 |  -19 | -147 |  877 |  877
5A2  | 2f5  | 0000_0010_1111_0101 |      757 |  -11 |  -11 |  -11 | -267 |  757 |  757
5A3  | 24f  | 0000_0010_0100_1111 |      591 |   15 |   15 |  -49 | -433 |  591 |  591
5A4  | 2bc  | 0000_0010_1011_1100 |      700 |   -4 |   -4 |   60 | -324 |  700 |  700
5A5  | 376  | 0000_0011_0111_0110 |      886 |  -10 |  -10 |  -10 | -138 |  886 |  886
5A6  | 3c3  | 0000_0011_1100_0011 |      963 |    3 |    3 |  -61 |  -61 |  963 |  963
5A7  | 24c  | 0000_0010_0100_1100 |      588 |   12 |   12 |  -52 | -436 |  588 |  588
5A8  | 352  | 0000_0011_0101_0010 |      850 |  -14 |   18 |  -46 | -174 |  850 |  850
5A9  | 0d8  | 0000_0000_1101_1000 |      216 |   -8 |   24 |  -40 |  216 |  216 |  216
5AA  | 09b  | 0000_0000_1001_1011 |      155 |   -5 |   27 |   27 |  155 |  155 |  155
5AB  | 0b9  | 0000_0000_1011_1001 |      185 |   -7 |   -7 |   57 |  185 |  185 |  185
5AC  | 039  | 0000_0000_0011_1001 |       57 |   -7 |   -7 |   57 |   57 |   57 |   57
5AD  | 399  | 0000_0011_1001_1001 |      921 |   -7 |   25 |   25 | -103 |  921 |  921
5AE  | 0fd  | 0000_0000_1111_1101 |      253 |   -3 |   -3 |   -3 |  253 |  253 |  253
5AF  | 18f  | 0000_0001_1000_1111 |      399 |   15 |   15 |   15 |  399 |  399 |  399
5B0  | 318  | 0000_0011_0001_1000 |      792 |   -8 |   24 |   24 | -232 |  792 |  792
5B1  | 36c  | 0000_0011_0110_1100 |      876 |   12 |  -20 |  -20 | -148 |  876 |  876
5B2  | 035  | 0000_0000_0011_0101 |       53 |  -11 |  -11 |   53 |   53 |   53 |   53
5B3  | 1d8  | 0000_0001_1101_1000 |      472 |   -8 |   24 |  -40 |  472 |  472 |  472
5B4  | 334  | 0000_0011_0011_0100 |      820 |  -12 |  -12 |   52 | -204 |  820 |  820
5B5  | 28f  | 0000_0010_1000_1111 |      655 |   15 |   15 |   15 | -369 |  655 |  655
5B6  | 2cd  | 0000_0010_1100_1101 |      717 |   13 |   13 |  -51 | -307 |  717 |  717
5B7  | 04d  | 0000_0000_0100_1101 |       77 |   13 |   13 |  -51 |   77 |   77 |   77
5B8  | 226  | 0000_0010_0010_0110 |      550 |    6 |  -26 |   38 | -474 |  550 |  550
5B9  | 004  | 0000_0000_0000_0100 |        4 |    4 |    4 |    4 |    4 |    4 |    4
5BA  | 381  | 0000_0011_1000_0001 |      897 |    1 |    1 |    1 | -127 |  897 |  897
5BB  | 030  | 0000_0000_0011_0000 |       48 |  -16 |  -16 |   48 |   48 |   48 |   48
5BC  | 0e1  | 0000_0000_1110_0001 |      225 |    1 |  -31 |  -31 |  225 |  225 |  225
5BD  | 0b1  | 0000_0000_1011_0001 |      177 |  -15 |  -15 |   49 |  177 |  177 |  177
5BE  | 034  | 0000_0000_0011_0100 |       52 |  -12 |  -12 |   52 |   52 |   52 |   52
5BF  | 054  | 0000_0000_0101_0100 |       84 |  -12 |   20 |  -44 |   84 |   84 |   84
5C0  | 33b  | 0000_0011_0011_1011 |      827 |   -5 |   -5 |   59 | -197 |  827 |  827
5C1  | 0c8  | 0000_0000_1100_1000 |      200 |    8 |    8 |  -56 |  200 |  200 |  200
5C2  | 137  | 0000_0001_0011_0111 |      311 |   -9 |   -9 |   55 |  311 |  311 |  311
5C3  | 01c  | 0000_0000_0001_1100 |       28 |   -4 |   28 |   28 |   28 |   28 |   28
5C4  | 1b4  | 0000_0001_1011_0100 |      436 |  -12 |  -12 |   52 |  436 |  436 |  436
5C5  | 23b  | 0000_0010_0011_1011 |      571 |   -5 |   -5 |   59 | -453 |  571 |  571
5C6  | 3dc  | 0000_0011_1101_1100 |      988 |   -4 |   28 |  -36 |  -36 |  988 |  988
5C7  | 063  | 0000_0000_0110_0011 |       99 |    3 |  -29 |  -29 |   99 |   99 |   99
5C8  | 353  | 0000_0011_0101_0011 |      851 |  -13 |   19 |  -45 | -173 |  851 |  851
5C9  | 3ae  | 0000_0011_1010_1110 |      942 |   14 |  -18 |   46 |  -82 |  942 |  942
5CA  | 148  | 0000_0001_0100_1000 |      328 |    8 |    8 |  -56 |  328 |  328 |  328
5CB  | 1ef  | 0000_0001_1110_1111 |      495 |   15 |  -17 |  -17 |  495 |  495 |  495
5CC  | 0c5  | 0000_0000_1100_0101 |      197 |    5 |    5 |  -59 |  197 |  197 |  197
5CD  | 361  | 0000_0011_0110_0001 |      865 |    1 |  -31 |  -31 | -159 |  865 |  865
5CE  | 2bf  | 0000_0010_1011_1111 |      703 |   -1 |   -1 |   63 | -321 |  703 |  703
5CF  | 2ae  | 0000_0010_1010_1110 |      686 |   14 |  -18 |   46 | -338 |  686 |  686
5D0  | 084  | 0000_0000_1000_0100 |      132 |    4 |    4 |    4 |  132 |  132 |  132
5D1  | 227  | 0000_0010_0010_0111 |      551 |    7 |  -25 |   39 | -473 |  551 |  551
5D2  | 245  | 0000_0010_0100_0101 |      581 |    5 |    5 |  -59 | -443 |  581 |  581
5D3  | 000  | 0000_0000_0000_0000 |        0 |    0 |    0 |    0 |    0 |    0 |    0
5D4  | 2a2  | 0000_0010_1010_0010 |      674 |    2 |  -30 |   34 | -350 |  674 |  674
5D5  | 34c  | 0000_0011_0100_1100 |      844 |   12 |   12 |  -52 | -180 |  844 |  844
5D6  | 0f5  | 0000_0000_1111_0101 |      245 |  -11 |  -11 |  -11 |  245 |  245 |  245
5D7  | 377  | 0000_0011_0111_0111 |      887 |   -9 |   -9 |   -9 | -137 |  887 |  887
5D8  | 06d  | 0000_0000_0110_1101 |      109 |   13 |  -19 |  -19 |  109 |  109 |  109
5D9  | 3c6  | 0000_0011_1100_0110 |      966 |    6 |    6 |  -58 |  -58 |  966 |  966
5DA  | 032  | 0000_0000_0011_0010 |       50 |  -14 |  -14 |   50 |   50 |   50 |   50
5DB  | 288  | 0000_0010_1000_1000 |      648 |    8 |    8 |    8 | -376 |  648 |  648
5DC  | 2b2  | 0000_0010_1011_0010 |      690 |  -14 |  -14 |   50 | -334 |  690 |  690
5DD  | 233  | 0000_0010_0011_0011 |      563 |  -13 |  -13 |   51 | -461 |  563 |  563
5DE  | 0de  | 0000_0000_1101_1110 |      222 |   -2 |   30 |  -34 |  222 |  222 |  222
5DF  | 12d  | 0000_0001_0010_1101 |      301 |   13 |  -19 |   45 |  301 |  301 |  301
5E0  | 2fd  | 0000_0010_1111_1101 |      765 |   -3 |   -3 |   -3 | -259 |  765 |  765
5E1  | 1d2  | 0000_0001_1101_0010 |      466 |  -14 |   18 |  -46 |  466 |  466 |  466
5E2  | 049  | 0000_0000_0100_1001 |       73 |    9 |    9 |  -55 |   73 |   73 |   73
5E3  | 1bc  | 0000_0001_1011_1100 |      444 |   -4 |   -4 |   60 |  444 |  444 |  444
5E4  | 2de  | 0000_0010_1101_1110 |      734 |   -2 |   30 |  -34 | -290 |  734 |  734
5E5  | 0a7  | 0000_0000_1010_0111 |      167 |    7 |  -25 |   39 |  167 |  167 |  167
5E6  | 1fd  | 0000_0001_1111_1101 |      509 |   -3 |   -3 |   -3 |  509 |  509 |  509
5E7  | 3d3  | 0000_0011_1101_0011 |      979 |  -13 |   19 |  -45 |  -45 |  979 |  979
5E8  | 1dc  | 0000_0001_1101_1100 |      476 |   -4 |   28 |  -36 |  476 |  476 |  476
5E9  | 1de  | 0000_0001_1101_1110 |      478 |   -2 |   30 |  -34 |  478 |  478 |  478
5EA  | 322  | 0000_0011_0010_0010 |      802 |    2 |  -30 |   34 | -222 |  802 |  802
5EB  | 182  | 0000_0001_1000_0010 |      386 |    2 |    2 |    2 |  386 |  386 |  386
5EC  | 1a6  | 0000_0001_1010_0110 |      422 |    6 |  -26 |   38 |  422 |  422 |  422
5ED  | 084  | 0000_0000_1000_0100 |      132 |    4 |    4 |    4 |  132 |  132 |  132
5EE  | 27c  | 0000_0010_0111_1100 |      636 |   -4 |   -4 |   -4 | -388 |  636 |  636
5EF  | 158  | 0000_0001_0101_1000 |      344 |   -8 |   24 |  -40 |  344 |  344 |  344
5F0  | 2a2  | 0000_0010_1010_0010 |      674 |    2 |  -30 |   34 | -350 |  674 |  674
5F1  | 35c  | 0000_0011_0101_1100 |      860 |   -4 |   28 |  -36 | -164 |  860 |  860
5F2  | 32d  | 0000_0011_0010_1101 |      813 |   13 |  -19 |   45 | -211 |  813 |  813
5F3  | 2a6  | 0000_0010_1010_0110 |      678 |    6 |  -26 |   38 | -346 |  678 |  678
5F4  | 2c4  | 0000_0010_1100_0100 |      708 |    4 |    4 |  -60 | -316 |  708 |  708
5F5  | 29e  | 0000_0010_1001_1110 |      670 |   -2 |   30 |   30 | -354 |  670 |  670
5F6  | 375  | 0000_0011_0111_0101 |      885 |  -11 |  -11 |  -11 | -139 |  885 |  885
5F7  | 1fd  | 0000_0001_1111_1101 |      509 |   -3 |   -3 |   -3 |  509 |  509 |  509
5F8  | 39a  | 0000_0011_1001_1010 |      922 |   -6 |   26 |   26 | -102 |  922 |  922
5F9  | 202  | 0000_0010_0000_0010 |      514 |    2 |    2 |    2 | -510 |  514 |  514
5FA  | 3b5  | 0000_0011_1011_0101 |      949 |  -11 |  -11 |   53 |  -75 |  949 |  949
5FB  | 3dc  | 0000_0011_1101_1100 |      988 |   -4 |   28 |  -36 |  -36 |  988 |  988
5FC  | 0b6  | 0000_0000_1011_0110 |      182 |  -10 |  -10 |   54 |  182 |  182 |  182
5FD  | 3a1  | 0000_0011_1010_0001 |      929 |    1 |  -31 |   33 |  -95 |  929 |  929
5FE  | 259  | 0000_0010_0101_1001 |      601 |   -7 |   25 |  -39 | -423 |  601 |  601
5FF  | 059  | 0000_0000_0101_1001 |       89 |   -7 |   25 |  -39 |   89 |   89 |   89
