ADDR | HEX  |       BINARY       | UNSIGNED |   S5 |   S6 |   S7 |  S10 |  S12 |  S16
545  | 21c  | 0000_0010_0001_1100 |      540 |   -4 |   28 |   28 | -484 |  540 |  540
546  | 0e5  | 0000_0000_1110_0101 |      229 |    5 |  -27 |  -27 |  229 |  229 |  229
547  | 204  | 0000_0010_0000_0100 |      516 |    4 |    4 |    4 | -508 |  516 |  516
548  | 2cd  | 0000_0010_1100_1101 |      717 |   13 |   13 |  -51 | -307 |  717 |  717
549  | 224  | 0000_0010_0010_0100 |      548 |    4 |  -28 |   36 | -476 |  548 |  548
54A  | 1d5  | 0000_0001_1101_0101 |      469 |  -11 |   21 |  -43 |  469 |  469 |  469
54B  | 361  | 0000_0011_0110_0001 |      865 |    1 |  -31 |  -31 | -159 |  865 |  865
54C  | 141  | 0000_0001_0100_0001 |      321 |    1 |    1 |  -63 |  321 |  321 |  321
54D  | 37b  | 0000_0011_0111_1011 |      891 |   -5 |   -5 |   -5 | -133 |  891 |  891
54E  | 0bb  | 0000_0000_1011_1011 |      187 |   -5 |   -5 |   59 |  187 |  187 |  187
54F  | 344  | 0000_0011_0100_0100 |      836 |    4 |    4 |  -60 | -188 |  836 |  836
550  | 36f  | 0000_0011_0110_1111 |      879 |   15 |  -17 |  -17 | -145 |  879 |  879
551  | 1ea  | 0000_0001_1110_1010 |      490 |   10 |  -22 |  -22 |  490 |  490 |  490
552  | 111  | 0000_0001_0001_0001 |      273 |  -15 |   17 |   17 |  273 |  273 |  273
553  | 2bd  | 0000_0010_1011_1101 |      701 |   -3 |   -3 |   61 | -323 |  701 |  701
554  | 21b  | 0000_0010_0001_1011 |      539 |   -5 |   27 |   27 | -485 |  539 |  539
555  | 22e  | 0000_0010_0010_1110 |      558 |   14 |  -18 |   46 | -466 |  558 |  558
556  | 32f  | 0000_0011_0010_1111 |      815 |   15 |  -17 |   47 | -209 |  815 |  815
557  | 134  | 0000_0001_0011_0100 |      308 |  -12 |  -12 |   52 |  308 |  308 |  308
558  | 34c  | 0000_0011_0100_1100 |      844 |   12 |   12 |  -52 | -180 |  844 |  844
559  | 322  | 0000_0011_0010_0010 |      802 |    2 |  -30 |   34 | -222 |  802 |  802
55A  | 0ec  | 0000_0000_1110_1100 |      236 |   12 |  -20 |  -20 |  236 |  236 |  236
55B  | 3f2  | 0000_0011_1111_0010 |     1010 |  -14 |  -14 |  -14 |  -14 | 1010 | 1010
55C  | 0f0  | 0000_0000_1111_0000 |      240 |  -16 |  -16 |  -16 |  240 |  240 |  240
55D  | 26d  | 0000_0010_0110_1101 |      621 |   13 |  -19 |  -19 | -403 |  621 |  621
55E  | 095  | 0000_0000_1001_0101 |      149 |  -11 |   21 |   21 |  149 |  149 |  149
55F  | 207  | 0000_0010_0000_0111 |      519 |    7 |    7 |    7 | -505 |  519 |  519
560  | 2c2  | 0000_0010_1100_0010 |      706 |    2 |    2 |  -62 | -318 |  706 |  706
561  | 3ba  | 0000_0011_1011_1010 |      954 |   -6 |   -6 |   58 |  -70 |  954 |  954
562  | 204  | 0000_0010_0000_0100 |      516 |    4 |    4 |    4 | -508 |  516 |  516
563  | 164  | 0000_0001_0110_0100 |      356 |    4 |  -28 |  -28 |  356 |  356 |  356
564  | 2ea  | 0000_0010_1110_1010 |      746 |   10 |  -22 |  -22 | -278 |  746 |  746
565  | 000  | 0000_0000_0000_0000 |        0 |    0 |    0 |    0 |    0 |    0 |    0
566  | 10e  | 0000_0001_0000_1110 |      270 |   14 |   14 |   14 |  270 |  270 |  270
567  | 064  | 0000_0000_0110_0100 |      100 |    4 |  -28 |  -28 |  100 |  100 |  100
568  | 242  | 0000_0010_0100_0010 |      578 |    2 |    2 |  -62 | -446 |  578 |  578
569  | 31e  | 0000_0011_0001_1110 |      798 |   -2 |   30 |   30 | -226 |  798 |  798
56A  | 3f6  | 0000_0011_1111_0110 |     1014 |  -10 |  -10 |  -10 |  -10 | 1014 | 1014
56B  | 169  | 0000_0001_0110_1001 |      361 |    9 |  -23 |  -23 |  361 |  361 |  361
56C  | 010  | 0000_0000_0001_0000 |       16 |  -16 |   16 |   16 |   16 |   16 |   16
56D  | 041  | 0000_0000_0100_0001 |       65 |    1 |    1 |  -63 |   65 |   65 |   65
56E  | 287  | 0000_0010_1000_0111 |      647 |    7 |    7 |    7 | -377 |  647 |  647
56F  | 1a1  | 0000_0001_1010_0001 |      417 |    1 |  -31 |   33 |  417 |  417 |  417
570  | 21c  | 0000_0010_0001_1100 |      540 |   -4 |   28 |   28 | -484 |  540 |  540
571  | 024  | 0000_0000_0010_0100 |       36 |    4 |  -28 |   36 |   36 |   36 |   36
572  | 3f9  | 0000_0011_1111_1001 |     1017 |   -7 |   -7 |   -7 |   -7 | 1017 | 1017
573  | 30f  | 0000_0011_0000_1111 |      783 |   15 |   15 |   15 | -241 |  783 |  783
574  | 2ad  | 0000_0010_1010_1101 |      685 |   13 |  -19 |   45 | -339 |  685 |  685
575  | 265  | 0000_0010_0110_0101 |      613 |    5 |  -27 |  -27 | -411 |  613 |  613
576  | 229  | 0000_0010_0010_1001 |      553 |    9 |  -23 |   41 | -471 |  553 |  553
577  | 0d5  | 0000_0000_1101_0101 |      213 |  -11 |   21 |  -43 |  213 |  213 |  213
578  | 274  | 0000_0010_0111_0100 |      628 |  -12 |  -12 |  -12 | -396 |  628 |  628
579  | 17a  | 0000_0001_0111_1010 |      378 |   -6 |   -6 |   -6 |  378 |  378 |  378
57A  | 264  | 0000_0010_0110_0100 |      612 |    4 |  -28 |  -28 | -412 |  612 |  612
57B  | 2e8  | 0000_0010_1110_1000 |      744 |    8 |  -24 |  -24 | -280 |  744 |  744
57C  | 3be  | 0000_0011_1011_1110 |      958 |   -2 |   -2 |   62 |  -66 |  958 |  958
57D  | 3d2  | 0000_0011_1101_0010 |      978 |  -14 |   18 |  -46 |  -46 |  978 |  978
57E  | 140  | 0000_0001_0100_0000 |      320 |    0 |    0 |  -64 |  320 |  320 |  320
57F  | 34b  | 0000_0011_0100_1011 |      843 |   11 |   11 |  -53 | -181 |  843 |  843
580  | 1e9  | 0000_0001_1110_1001 |      489 |    9 |  -23 |  -23 |  489 |  489 |  489
581  | 20b  | 0000_0010_0000_1011 |      523 |   11 |   11 |   11 | -501 |  523 |  523
582  | 225  | 0000_0010_0010_0101 |      549 |    5 |  -27 |   37 | -475 |  549 |  549
583  | 328  | 0000_0011_0010_1000 |      808 |    8 |  -24 |   40 | -216 |  808 |  808
584  | 1f0  | 0000_0001_1111_0000 |      496 |  -16 |  -16 |  -16 |  496 |  496 |  496
585  | 0c0  | 0000_0000_1100_0000 |      192 |    0 |    0 |  -64 |  192 |  192 |  192
586  | 02b  | 0000_0000_0010_1011 |       43 |   11 |  -21 |   43 |   43 |   43 |   43
587  | 277  | 0000_0010_0111_0111 |      631 |   -9 |   -9 |   -9 | -393 |  631 |  631
588  | 1d8  | 0000_0001_1101_1000 |      472 |   -8 |   24 |  -40 |  472 |  472 |  472
589  | 091  | 0000_0000_1001_0001 |      145 |  -15 |   17 |   17 |  145 |  145 |  145
58A  | 030  | 0000_0000_0011_0000 |       48 |  -16 |  -16 |   48 |   48 |   48 |   48
58B  | 38f  | 0000_0011_1000_1111 |      911 |   15 |   15 |   15 | -113 |  911 |  911
58C  | 1e2  | 0000_0001_1110_0010 |      482 |    2 |  -30 |  -30 |  482 |  482 |  482
58D  | 257  | 0000_0010_0101_0111 |      599 |   -9 |   23 |  -41 | -425 |  599 |  599
58E  | 2c9  | 0000_0010_1100_1001 |      713 |    9 |    9 |  -55 | -311 |  713 |  713
58F  | 239  | 0000_0010_0011_1001 |      569 |   -7 |   -7 |   57 | -455 |  569 |  569
590  | 319  | 0000_0011_0001_1001 |      793 |   -7 |   25 |   25 | -231 |  793 |  793
591  | 18a  | 0000_0001_1000_1010 |      394 |   10 |   10 |   10 |  394 |  394 |  394
592  | 290  | 0000_0010_1001_0000 |      656 |  -16 |   16 |   16 | -368 |  656 |  656
593  | 08d  | 0000_0000_1000_1101 |      141 |   13 |   13 |   13 |  141 |  141 |  141
594  | 05a  | 0000_0000_0101_1010 |       90 |   -6 |   26 |  -38 |   90 |   90 |   90
595  | 3e8  | 0000_0011_1110_1000 |     1000 |    8 |  -24 |  -24 |  -24 | 1000 | 1000
596  | 25c  | 0000_0010_0101_1100 |      604 |   -4 |   28 |  -36 | -420 |  604 |  604
597  | 031  | 0000_0000_0011_0001 |       49 |  -15 |  -15 |   49 |   49 |   49 |   49
598  | 1b9  | 0000_0001_1011_1001 |      441 |   -7 |   -7 |   57 |  441 |  441 |  441
599  | 0f9  | 0000_0000_1111_1001 |      249 |   -7 |   -7 |   -7 |  249 |  249 |  249
59A  | 056  | 0000_0000_0101_0110 |       86 |  -10 |   22 |  -42 |   86 |   86 |   86
59B  | 13c  | 0000_0001_0011_1100 |      316 |   -4 |   -4 |   60 |  316 |  316 |  316
59C  | 35a  | 0000_0011_0101_1010 |      858 |   -6 |   26 |  -38 | -166 |  858 |  858
59D  | 13b  | 0000_0001_0011_1011 |      315 |   -5 |   -5 |   59 |  315 |  315 |  315
59E  | 0a9  | 0000_0000_1010_1001 |      169 |    9 |  -23 |   41 |  169 |  169 |  169
59F  | 265  | 0000_0010_0110_0101 |      613 |    5 |  -27 |  -27 | -411 |  613 |  613
5A0  | 203  | 0000_0010_0000_0011 |      515 |    3 |    3 |    3 | -509 |  515 |  515
5A1  | 376  | 0000_0011_0111_0110 |      886 |  -10 |  -10 |  -10 | -138 |  886 |  886
5A2  | 058  | 0000_0000_0101_1000 |       88 |   -8 |   24 |  -40 |   88 |   88 |   88
5A3  | 147  | 0000_0001_0100_0111 |      327 |    7 |    7 |  -57 |  327 |  327 |  327
5A4  | 22a  | 0000_0010_0010_1010 |      554 |   10 |  -22 |   42 | -470 |  554 |  554
5A5  | 141  | 0000_0001_0100_0001 |      321 |    1 |    1 |  -63 |  321 |  321 |  321
5A6  | 323  | 0000_0011_0010_0011 |      803 |    3 |  -29 |   35 | -221 |  803 |  803
5A7  | 180  | 0000_0001_1000_0000 |      384 |    0 |    0 |    0 |  384 |  384 |  384
5A8  | 382  | 0000_0011_1000_0010 |      898 |    2 |    2 |    2 | -126 |  898 |  898
5A9  | 06c  | 0000_0000_0110_1100 |      108 |   12 |  -20 |  -20 |  108 |  108 |  108
5AA  | 268  | 0000_0010_0110_1000 |      616 |    8 |  -24 |  -24 | -408 |  616 |  616
5AB  | 295  | 0000_0010_1001_0101 |      661 |  -11 |   21 |   21 | -363 |  661 |  661
5AC  | 39c  | 0000_0011_1001_1100 |      924 |   -4 |   28 |   28 | -100 |  924 |  924
5AD  | 072  | 0000_0000_0111_0010 |      114 |  -14 |  -14 |  -14 |  114 |  114 |  114
5AE  | 180  | 0000_0001_1000_0000 |      384 |    0 |    0 |    0 |  384 |  384 |  384
5AF  | 245  | 0000_0010_0100_0101 |      581 |    5 |    5 |  -59 | -443 |  581 |  581
5B0  | 1cf  | 0000_0001_1100_1111 |      463 |   15 |   15 |  -49 |  463 |  463 |  463
5B1  | 377  | 0000_0011_0111_0111 |      887 |   -9 |   -9 |   -9 | -137 |  887 |  887
5B2  | 263  | 0000_0010_0110_0011 |      611 |    3 |  -29 |  -29 | -413 |  611 |  611
5B3  | 078  | 0000_0000_0111_1000 |      120 |   -8 |   -8 |   -8 |  120 |  120 |  120
5B4  | 135  | 0000_0001_0011_0101 |      309 |  -11 |  -11 |   53 |  309 |  309 |  309
5B5  | 13d  | 0000_0001_0011_1101 |      317 |   -3 |   -3 |   61 |  317 |  317 |  317
5B6  | 1c2  | 0000_0001_1100_0010 |      450 |    2 |    2 |  -62 |  450 |  450 |  450
5B7  | 0ff  | 0000_0000_1111_1111 |      255 |   -1 |   -1 |   -1 |  255 |  255 |  255
5B8  | 262  | 0000_0010_0110_0010 |      610 |    2 |  -30 |  -30 | -414 |  610 |  610
5B9  | 004  | 0000_0000_0000_0100 |        4 |    4 |    4 |    4 |    4 |    4 |    4
5BA  | 3ef  | 0000_0011_1110_1111 |     1007 |   15 |  -17 |  -17 |  -17 | 1007 | 1007
5BB  | 15a  | 0000_0001_0101_1010 |      346 |   -6 |   26 |  -38 |  346 |  346 |  346
5BC  | 342  | 0000_0011_0100_0010 |      834 |    2 |    2 |  -62 | -190 |  834 |  834
5BD  | 338  | 0000_0011_0011_1000 |      824 |   -8 |   -8 |   56 | -200 |  824 |  824
5BE  | 1c5  | 0000_0001_1100_0101 |      453 |    5 |    5 |  -59 |  453 |  453 |  453
5BF  | 1b5  | 0000_0001_1011_0101 |      437 |  -11 |  -11 |   53 |  437 |  437 |  437
5C0  | 0f1  | 0000_0000_1111_0001 |      241 |  -15 |  -15 |  -15 |  241 |  241 |  241
5C1  | 084  | 0000_0000_1000_0100 |      132 |    4 |    4 |    4 |  132 |  132 |  132
5C2  | 04e  | 0000_0000_0100_1110 |       78 |   14 |   14 |  -50 |   78 |   78 |   78
5C3  | 3fa  | 0000_0011_1111_1010 |     1018 |   -6 |   -6 |   -6 |   -6 | 1018 | 1018
5C4  | 0f4  | 0000_0000_1111_0100 |      244 |  -12 |  -12 |  -12 |  244 |  244 |  244
5C5  | 320  | 0000_0011_0010_0000 |      800 |    0 |  -32 |   32 | -224 |  800 |  800
5C6  | 339  | 0000_0011_0011_1001 |      825 |   -7 |   -7 |   57 | -199 |  825 |  825
5C7  | 3d1  | 0000_0011_1101_0001 |      977 |  -15 |   17 |  -47 |  -47 |  977 |  977
5C8  | 3f6  | 0000_0011_1111_0110 |     1014 |  -10 |  -10 |  -10 |  -10 | 1014 | 1014
5C9  | 0cd  | 0000_0000_1100_1101 |      205 |   13 |   13 |  -51 |  205 |  205 |  205
5CA  | 2ca  | 0000_0010_1100_1010 |      714 |   10 |   10 |  -54 | -310 |  714 |  714
5CB  | 0f7  | 0000_0000_1111_0111 |      247 |   -9 |   -9 |   -9 |  247 |  247 |  247
5CC  | 2fc  | 0000_0010_1111_1100 |      764 |   -4 |   -4 |   -4 | -260 |  764 |  764
5CD  | 128  | 0000_0001_0010_1000 |      296 |    8 |  -24 |   40 |  296 |  296 |  296
5CE  | 35a  | 0000_0011_0101_1010 |      858 |   -6 |   26 |  -38 | -166 |  858 |  858
5CF  | 061  | 0000_0000_0110_0001 |       97 |    1 |  -31 |  -31 |   97 |   97 |   97
5D0  | 333  | 0000_0011_0011_0011 |      819 |  -13 |  -13 |   51 | -205 |  819 |  819
5D1  | 055  | 0000_0000_0101_0101 |       85 |  -11 |   21 |  -43 |   85 |   85 |   85
5D2  | 232  | 0000_0010_0011_0010 |      562 |  -14 |  -14 |   50 | -462 |  562 |  562
5D3  | 2a8  | 0000_0010_1010_1000 |      680 |    8 |  -24 |   40 | -344 |  680 |  680
5D4  | 2d0  | 0000_0010_1101_0000 |      720 |  -16 |   16 |  -48 | -304 |  720 |  720
5D5  | 145  | 0000_0001_0100_0101 |      325 |    5 |    5 |  -59 |  325 |  325 |  325
5D6  | 08a  | 0000_0000_1000_1010 |      138 |   10 |   10 |   10 |  138 |  138 |  138
5D7  | 088  | 0000_0000_1000_1000 |      136 |    8 |    8 |    8 |  136 |  136 |  136
5D8  | 04c  | 0000_0000_0100_1100 |       76 |   12 |   12 |  -52 |   76 |   76 |   76
5D9  | 29c  | 0000_0010_1001_1100 |      668 |   -4 |   28 |   28 | -356 |  668 |  668
5DA  | 22e  | 0000_0010_0010_1110 |      558 |   14 |  -18 |   46 | -466 |  558 |  558
5DB  | 1c8  | 0000_0001_1100_1000 |      456 |    8 |    8 |  -56 |  456 |  456 |  456
5DC  | 299  | 0000_0010_1001_1001 |      665 |   -7 |   25 |   25 | -359 |  665 |  665
5DD  | 128  | 0000_0001_0010_1000 |      296 |    8 |  -24 |   40 |  296 |  296 |  296
5DE  | 09b  | 0000_0000_1001_1011 |      155 |   -5 |   27 |   27 |  155 |  155 |  155
5DF  | 193  | 0000_0001_1001_0011 |      403 |  -13 |   19 |   19 |  403 |  403 |  403
5E0  | 3bb  | 0000_0011_1011_1011 |      955 |   -5 |   -5 |   59 |  -69 |  955 |  955
5E1  | 352  | 0000_0011_0101_0010 |      850 |  -14 |   18 |  -46 | -174 |  850 |  850
5E2  | 148  | 0000_0001_0100_1000 |      328 |    8 |    8 |  -56 |  328 |  328 |  328
5E3  | 325  | 0000_0011_0010_0101 |      805 |    5 |  -27 |   37 | -219 |  805 |  805
5E4  | 3c4  | 0000_0011_1100_0100 |      964 |    4 |    4 |  -60 |  -60 |  964 |  964
5E5  | 29f  | 0000_0010_1001_1111 |      671 |   -1 |   31 |   31 | -353 |  671 |  671
5E6  | 25f  | 0000_0010_0101_1111 |      607 |   -1 |   31 |  -33 | -417 |  607 |  607
5E7  | 2e9  | 0000_0010_1110_1001 |      745 |    9 |  -23 |  -23 | -279 |  745 |  745
5E8  | 2a7  | 0000_0010_1010_0111 |      679 |    7 |  -25 |   39 | -345 |  679 |  679
5E9  | 344  | 0000_0011_0100_0100 |      836 |    4 |    4 |  -60 | -188 |  836 |  836
5EA  | 3f8  | 0000_0011_1111_1000 |     1016 |   -8 |   -8 |   -8 |   -8 | 1016 | 1016
5EB  | 31b  | 0000_0011_0001_1011 |      795 |   -5 |   27 |   27 | -229 |  795 |  795
5EC  | 0a4  | 0000_0000_1010_0100 |      164 |    4 |  -28 |   36 |  164 |  164 |  164
5ED  | 2fb  | 0000_0010_1111_1011 |      763 |   -5 |   -5 |   -5 | -261 |  763 |  763
5EE  | 24e  | 0000_0010_0100_1110 |      590 |   14 |   14 |  -50 | -434 |  590 |  590
5EF  | 2ea  | 0000_0010_1110_1010 |      746 |   10 |  -22 |  -22 | -278 |  746 |  746
5F0  | 0a7  | 0000_0000_1010_0111 |      167 |    7 |  -25 |   39 |  167 |  167 |  167
5F1  | 028  | 0000_0000_0010_1000 |       40 |    8 |  -24 |   40 |   40 |   40 |   40
5F2  | 032  | 0000_0000_0011_0010 |       50 |  -14 |  -14 |   50 |   50 |   50 |   50
5F3  | 36d  | 0000_0011_0110_1101 |      877 |   13 |  -19 |  -19 | -147 |  877 |  877
5F4  | 044  | 0000_0000_0100_0100 |       68 |    4 |    4 |  -60 |   68 |   68 |   68
5F5  | 235  | 0000_0010_0011_0101 |      565 |  -11 |  -11 |   53 | -459 |  565 |  565
5F6  | 108  | 0000_0001_0000_1000 |      264 |    8 |    8 |    8 |  264 |  264 |  264
5F7  | 0f1  | 0000_0000_1111_0001 |      241 |  -15 |  -15 |  -15 |  241 |  241 |  241
5F8  | 183  | 0000_0001_1000_0011 |      387 |    3 |    3 |    3 |  387 |  387 |  387
5F9  | 2b9  | 0000_0010_1011_1001 |      697 |   -7 |   -7 |   57 | -327 |  697 |  697
5FA  | 16b  | 0000_0001_0110_1011 |      363 |   11 |  -21 |  -21 |  363 |  363 |  363
5FB  | 045  | 0000_0000_0100_0101 |       69 |    5 |    5 |  -59 |   69 |   69 |   69
5FC  | 099  | 0000_0000_1001_1001 |      153 |   -7 |   25 |   25 |  153 |  153 |  153
5FD  | 1a7  | 0000_0001_1010_0111 |      423 |    7 |  -25 |   39 |  423 |  423 |  423
5FE  | 29e  | 0000_0010_1001_1110 |      670 |   -2 |   30 |   30 | -354 |  670 |  670
5FF  | 3d5  | 0000_0011_1101_0101 |      981 |  -11 |   21 |  -43 |  -43 |  981 |  981
